Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'base_indices']","[0.06040371 0.02707124 0.02477226 0.01784072 0.00877616 0.02058782
 0.1972425  0.00491008 0.00609195 0.23057573 0.01770762 0.01717536
 0.00462889 0.0046777  0.02220565 0.03405823 0.03472419 0.02981701
 0.00648511 0.03468397 0.01745474 0.0132625  0.0343203  0.02074351
 0.00668216 0.00527702 0.00700388 0.01246759 0.01351453 0.00605182
 0.01706004 0.01230847 0.01428012 0.01513743]",68.865509,25.604996,0.464803,0.927257,True,2021-11-16 01:09:10.720669
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'base_indices']","[5.84392306e-02 1.50991358e-02 2.17528951e-02 1.57474573e-02
 1.14348135e-02 1.57347743e-02 1.93609620e-01 1.19867134e-03
 1.39228325e-03 3.25929143e-01 1.56360880e-02 1.19513400e-02
 2.28171676e-05 8.54248257e-04 2.11613798e-02 2.25269351e-02
 2.27439693e-02 1.65526155e-02 2.58899236e-03 3.92390114e-02
 9.54602312e-03 4.67171856e-03 6.23826638e-02 1.95739374e-02
 8.48096729e-03 6.03669501e-04 1.23143740e-03 9.17929484e-03
 4.60462047e-03 1.05692610e-02 1.98783290e-02 2.52031951e-03
 2.21559371e-02 1.09863998e-02]",70.902703,46.321955,0.433126,0.761898,True,2021-11-16 01:09:17.610513
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'base_indices']","[0.         0.         0.00090748 0.         0.         0.
 0.46621381 0.         0.         0.49159944 0.         0.
 0.         0.         0.         0.02046505 0.         0.0011806
 0.00143686 0.         0.         0.00956669 0.00444711 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00192396 0.002259  ]",75.690460,73.765760,0.358371,0.396414,True,2021-11-16 01:09:19.298676
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'base_indices']",,68.453160,65.740480,0.471924,0.520594,True,2021-11-16 01:09:29.814505
LinearRegression(),Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'base_indices']",,48.098386,43.952054,0.681966,0.746462,True,2021-11-16 01:09:29.906263
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0.02524654 0.01535357 0.01230592 0.01151465 0.00490959 0.10580908
 0.0157913  0.00304948 0.0037885  0.01663423 0.01541185 0.01753286
 0.02522433 0.00351868 0.01860297 0.32514538 0.02933499 0.01033958
 0.00256739 0.08838512 0.01726294 0.01328186 0.01514326 0.0621617
 0.02871828 0.00362516 0.00471365 0.00952147 0.01511064 0.00283512
 0.01011022 0.01054359 0.04835477 0.00815132]",50.551269,18.746357,0.654850,0.953869,True,2021-11-16 01:09:34.532047
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'base_indices']","[2.17454544e-02 2.25318662e-02 1.98568951e-03 9.33977938e-03
 1.03553965e-03 6.93672231e-02 1.50005451e-02 1.64478170e-03
 1.49382305e-03 1.66326371e-02 7.99878047e-03 2.70532927e-02
 1.56937555e-03 1.99224464e-03 8.92002383e-03 4.64097098e-01
 2.86546061e-02 3.24275907e-03 3.73596639e-04 1.73836085e-01
 1.83300155e-02 6.66736631e-03 3.34477832e-03 4.70475767e-03
 4.36491018e-02 2.69635957e-03 1.63197513e-03 1.79780321e-02
 5.06358131e-03 3.85008366e-05 7.07535127e-03 4.68851000e-03
 9.73649126e-04 4.64281992e-03]",50.574599,32.606937,0.654247,0.860430,True,2021-11-16 01:09:39.462632
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0.         0.         0.         0.         0.         0.04
 0.         0.         0.         0.         0.         0.
 0.06       0.         0.         0.65452637 0.         0.
 0.         0.02547363 0.         0.         0.         0.08
 0.02       0.         0.         0.         0.         0.
 0.         0.         0.12       0.        ]",64.096468,62.159488,0.450083,0.492990,True,2021-11-16 01:09:41.043827
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'base_indices']",,48.463152,45.275073,0.678050,0.730966,True,2021-11-16 01:09:48.532185
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,"['Graminor_2020_Trapz', 'Masbasis_2019_Trapz', 'Masbasis_2020_Trapz', 'Staur_2019_Trapz', 'Staur_2020_Trapz']",Graminor_2019_Trapz,"['spectral_indices_all', 'base_indices']",,99.366549,92.480488,-2.898527,0.371700,False,2021-11-16 01:10:02.450465
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,"['Graminor_2019_Trapz', 'Masbasis_2019_Trapz', 'Masbasis_2020_Trapz', 'Staur_2019_Trapz', 'Staur_2020_Trapz']",Graminor_2020_Trapz,"['spectral_indices_all', 'base_indices']",,140.912017,83.469529,-0.996301,0.354111,False,2021-11-16 01:10:15.973728
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,"['Graminor_2019_Trapz', 'Graminor_2020_Trapz', 'Masbasis_2020_Trapz', 'Staur_2019_Trapz', 'Staur_2020_Trapz']",Masbasis_2019_Trapz,"['spectral_indices_all', 'base_indices']",,127.600829,91.369345,-1.290023,0.349093,False,2021-11-16 01:10:32.987232
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,"['Graminor_2019_Trapz', 'Graminor_2020_Trapz', 'Masbasis_2019_Trapz', 'Staur_2019_Trapz', 'Staur_2020_Trapz']",Masbasis_2020_Trapz,"['spectral_indices_all', 'base_indices']",,105.329672,86.693011,-0.200612,0.369876,False,2021-11-16 01:10:49.773835
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,"['Graminor_2019_Trapz', 'Graminor_2020_Trapz', 'Masbasis_2019_Trapz', 'Masbasis_2020_Trapz', 'Staur_2020_Trapz']",Staur_2019_Trapz,"['spectral_indices_all', 'base_indices']",,156.224645,61.440730,-1.705722,0.568161,False,2021-11-16 01:11:01.226601
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,"['Graminor_2019_Trapz', 'Graminor_2020_Trapz', 'Masbasis_2019_Trapz', 'Masbasis_2020_Trapz', 'Staur_2019_Trapz']",Staur_2020_Trapz,"['spectral_indices_all', 'base_indices']",,71.403153,93.471913,0.331514,0.335400,False,2021-11-16 01:11:13.865984
LinearRegression(),Trapezoid,"['Staur_2019_Trapz', 'Staur_2020_Trapz']","['Graminor_2019_Trapz', 'Graminor_2020_Trapz', 'Masbasis_2019_Trapz', 'Masbasis_2020_Trapz']","['spectral_indices_all', 'base_indices']",,1218.877671,82.572592,-162.763880,0.416042,False,2021-11-16 01:11:13.906473
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,"['Staur_2019_Trapz', 'Staur_2020_Trapz']","['Graminor_2019_Trapz', 'Graminor_2020_Trapz', 'Masbasis_2019_Trapz', 'Masbasis_2020_Trapz']","['spectral_indices_all', 'base_indices']","[0.03222497 0.02090153 0.01788024 0.01398509 0.00583344 0.04395622
 0.186348   0.00424393 0.00587258 0.19646722 0.02019068 0.01393014
 0.0060814  0.00350786 0.02502792 0.10016853 0.04963717 0.02132623
 0.00714172 0.03321644 0.01368528 0.02043861 0.02556087 0.01690404
 0.01159057 0.0042745  0.00649671 0.01032872 0.01512074 0.00383076
 0.01697308 0.01656049 0.01295389 0.0173404 ]",147.456585,24.671092,-1.396769,0.947870,False,2021-11-16 01:11:17.659728
GradientBoostingRegressor(random_state=1),Trapezoid,"['Staur_2019_Trapz', 'Staur_2020_Trapz']","['Graminor_2019_Trapz', 'Graminor_2020_Trapz', 'Masbasis_2019_Trapz', 'Masbasis_2020_Trapz']","['spectral_indices_all', 'base_indices']","[2.40159955e-02 1.02192327e-02 3.27408329e-03 8.89892035e-03
 3.35628245e-03 4.68500960e-02 2.03494476e-01 3.09620638e-04
 1.98057141e-04 3.08525806e-01 2.36326670e-02 5.06776093e-03
 8.30172712e-04 1.24158194e-04 8.91685731e-03 1.21923571e-01
 4.14329937e-02 1.00683571e-02 1.51507045e-03 3.38577789e-02
 1.43535908e-03 3.59550641e-02 2.62296018e-02 1.18185952e-02
 2.02692587e-02 4.14865614e-04 8.30852132e-03 4.26825771e-03
 5.41804083e-03 3.07863116e-03 1.39694057e-02 7.15459759e-03
 4.47267756e-03 6.95166466e-04]",140.896416,55.249258,-1.188254,0.738566,False,2021-11-16 01:11:20.282824
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,"['Staur_2019_Trapz', 'Staur_2020_Trapz']","['Graminor_2019_Trapz', 'Graminor_2020_Trapz', 'Masbasis_2019_Trapz', 'Masbasis_2020_Trapz']","['spectral_indices_all', 'base_indices']","[2.43173412e-03 5.72692128e-03 3.35490940e-04 1.22092151e-03
 2.22017569e-04 7.25644786e-02 3.46502139e-01 0.00000000e+00
 7.72823984e-03 3.63995524e-01 9.36867840e-03 2.70297115e-03
 1.34760370e-03 3.33944067e-04 6.76143050e-03 5.43496986e-02
 1.73495413e-02 2.46995353e-03 2.51276388e-03 1.92378006e-02
 0.00000000e+00 1.50521633e-02 1.03951746e-02 8.18306713e-03
 1.55407871e-02 0.00000000e+00 3.70167849e-03 3.76943738e-03
 4.23806954e-03 2.54631594e-03 5.90005349e-03 3.30597200e-03
 2.02991585e-03 8.17551237e-03]",132.412319,80.966201,-0.932656,0.438542,False,2021-11-16 01:11:21.375943
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,"['Staur_2019_Trapz', 'Staur_2020_Trapz']","['Graminor_2019_Trapz', 'Graminor_2020_Trapz', 'Masbasis_2019_Trapz', 'Masbasis_2020_Trapz']","['spectral_indices_all', 'base_indices']",,267.183263,83.344057,-6.868943,0.405079,False,2021-11-16 01:11:24.307874
LinearRegression(),Trapezoid,"['Graminor_2019_Trapz', 'Graminor_2020_Trapz', 'Masbasis_2019_Trapz', 'Masbasis_2020_Trapz']","['Staur_2019_Trapz', 'Staur_2020_Trapz']","['spectral_indices_all', 'base_indices']",,167.553322,63.372958,-1.404451,0.557304,False,2021-11-16 01:11:24.340787
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,"['Graminor_2019_Trapz', 'Graminor_2020_Trapz', 'Masbasis_2019_Trapz', 'Masbasis_2020_Trapz']","['Staur_2019_Trapz', 'Staur_2020_Trapz']","['spectral_indices_all', 'base_indices']","[0.03120376 0.03057307 0.02469885 0.01558018 0.00621589 0.03548984
 0.13608687 0.00460814 0.00905855 0.1516537  0.0207439  0.04518093
 0.00549283 0.00405605 0.04798556 0.01369515 0.05523579 0.02636206
 0.00684703 0.01410954 0.0145133  0.02573413 0.01872489 0.02669032
 0.00678659 0.00492599 0.0090082  0.01926871 0.02272027 0.00628954
 0.01294407 0.01151862 0.12231689 0.01368077]",117.112284,19.476486,-0.174667,0.958186,False,2021-11-16 01:11:26.990918
GradientBoostingRegressor(random_state=1),Trapezoid,"['Graminor_2019_Trapz', 'Graminor_2020_Trapz', 'Masbasis_2019_Trapz', 'Masbasis_2020_Trapz']","['Staur_2019_Trapz', 'Staur_2020_Trapz']","['spectral_indices_all', 'base_indices']","[0.03952267 0.02951322 0.0237611  0.00902668 0.00145159 0.05350216
 0.12889832 0.00065819 0.00058216 0.23944852 0.02048414 0.04196523
 0.00610405 0.         0.06749242 0.00778637 0.04076448 0.01992651
 0.00064252 0.00861    0.02092482 0.01154528 0.02070818 0.02895777
 0.00110466 0.0057636  0.00057871 0.01993091 0.00143215 0.00643096
 0.01841749 0.00192566 0.11499504 0.00714443]",120.624662,44.302256,-0.246184,0.783654,False,2021-11-16 01:11:29.706342
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,"['Graminor_2019_Trapz', 'Graminor_2020_Trapz', 'Masbasis_2019_Trapz', 'Masbasis_2020_Trapz']","['Staur_2019_Trapz', 'Staur_2020_Trapz']","['spectral_indices_all', 'base_indices']","[0.01508188 0.02394189 0.         0.00140687 0.         0.03252669
 0.23378555 0.         0.0058649  0.26378945 0.00616396 0.05175254
 0.00148726 0.         0.04179818 0.00126863 0.02527457 0.
 0.00694399 0.         0.         0.02526163 0.         0.02667752
 0.         0.00131056 0.00165693 0.01294555 0.01843722 0.00161974
 0.00215512 0.         0.19884935 0.        ]",125.899630,63.558315,-0.357559,0.554710,False,2021-11-16 01:11:30.772966
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,"['Graminor_2019_Trapz', 'Graminor_2020_Trapz', 'Masbasis_2019_Trapz', 'Masbasis_2020_Trapz']","['Staur_2019_Trapz', 'Staur_2020_Trapz']","['spectral_indices_all', 'base_indices']",,141.013019,63.575589,-0.703054,0.554468,False,2021-11-16 01:11:34.072427
LinearRegression(),Trapezoid,['Staur_2020_Trapz'],"['Graminor_2020_Trapz', 'Masbasis_2020_Trapz']","['spectral_indices_all', 'base_indices']",,315142936285452.875000,44.149217,-10177291119561667543826432.000000,0.744434,False,2021-11-16 01:11:34.096363
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,['Staur_2020_Trapz'],"['Graminor_2020_Trapz', 'Masbasis_2020_Trapz']","['spectral_indices_all', 'base_indices']","[0.02524654 0.01535357 0.01230592 0.01151465 0.00490959 0.10580908
 0.0157913  0.00304948 0.0037885  0.01663423 0.01541185 0.01753286
 0.02522433 0.00351868 0.01860297 0.32514538 0.02933499 0.01033958
 0.00256739 0.08838512 0.01726294 0.01328186 0.01514326 0.0621617
 0.02871828 0.00362516 0.00471365 0.00952147 0.01511064 0.00283512
 0.01011022 0.01054359 0.04835477 0.00815132]",106.942269,18.457906,-0.171968,0.955329,False,2021-11-16 01:11:35.461432
GradientBoostingRegressor(random_state=1),Trapezoid,['Staur_2020_Trapz'],"['Graminor_2020_Trapz', 'Masbasis_2020_Trapz']","['spectral_indices_all', 'base_indices']","[2.17454544e-02 2.25318662e-02 1.98568951e-03 9.33977938e-03
 1.03553965e-03 6.93672231e-02 1.50005451e-02 1.64478170e-03
 1.49382305e-03 1.66326371e-02 7.99878047e-03 2.70532927e-02
 1.56937555e-03 1.99224464e-03 8.92002383e-03 4.64097098e-01
 2.86546061e-02 3.24275907e-03 3.73596639e-04 1.73836085e-01
 1.83300155e-02 6.66736631e-03 3.34477832e-03 4.70475767e-03
 4.36491018e-02 2.69635957e-03 1.63197513e-03 1.79780321e-02
 5.06358131e-03 3.85008366e-05 7.07535127e-03 4.68851000e-03
 9.73649126e-04 4.64281992e-03]",108.842690,34.934150,-0.213991,0.839986,False,2021-11-16 01:11:36.835555
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,['Staur_2020_Trapz'],"['Graminor_2020_Trapz', 'Masbasis_2020_Trapz']","['spectral_indices_all', 'base_indices']","[0.         0.         0.         0.         0.         0.04
 0.         0.         0.         0.         0.         0.
 0.06       0.         0.         0.65452637 0.         0.
 0.         0.02547363 0.         0.         0.         0.08
 0.02       0.         0.         0.         0.         0.
 0.         0.         0.12       0.        ]",99.232637,62.861353,-0.009081,0.481887,False,2021-11-16 01:11:37.665819
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,['Staur_2020_Trapz'],"['Graminor_2020_Trapz', 'Masbasis_2020_Trapz']","['spectral_indices_all', 'base_indices']",,370.497113,45.421264,-13.066521,0.729495,False,2021-11-16 01:11:38.651397
LinearRegression(),Trapezoid,"['Graminor_2020_Trapz', 'Masbasis_2020_Trapz']",['Staur_2020_Trapz'],"['spectral_indices_all', 'base_indices']",,16248257831225.572266,50.679662,-34615534930469981257728.000000,0.736801,False,2021-11-16 01:11:38.677318
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,"['Graminor_2020_Trapz', 'Masbasis_2020_Trapz']",['Staur_2020_Trapz'],"['spectral_indices_all', 'base_indices']","[0.02174235 0.00978463 0.01884335 0.01048791 0.00861156 0.01675797
 0.01274519 0.00466846 0.00642566 0.01223401 0.01200079 0.03878283
 0.00537427 0.00696031 0.01782245 0.01188309 0.01702845 0.02490332
 0.0049344  0.0138445  0.02742218 0.16815708 0.01606549 0.01382663
 0.01061403 0.00439409 0.00718588 0.00855537 0.01279759 0.00704466
 0.03692021 0.00726014 0.37271165 0.0312095 ]",76.603624,20.617279,0.230593,0.956441,False,2021-11-16 01:11:40.340309
GradientBoostingRegressor(random_state=1),Trapezoid,"['Graminor_2020_Trapz', 'Masbasis_2020_Trapz']",['Staur_2020_Trapz'],"['spectral_indices_all', 'base_indices']","[1.14010128e-02 6.27467320e-03 1.65368227e-02 4.10620777e-03
 4.65275574e-03 1.02254998e-02 3.65224010e-02 2.52526370e-03
 2.30407081e-03 3.02485211e-02 8.19888864e-03 2.90166694e-02
 2.71909170e-04 1.65182803e-03 2.01892108e-02 1.35522025e-02
 5.49674114e-02 2.30739028e-02 1.95085164e-03 2.90826970e-03
 2.95748807e-02 1.62154601e-01 1.04578482e-02 1.06808880e-02
 3.37799720e-03 2.61302228e-03 2.22315571e-03 3.88456289e-03
 4.33319302e-03 5.23757435e-03 7.55887795e-02 9.86870301e-03
 3.68752477e-01 3.06739442e-02]",84.567571,40.104360,0.062297,0.835184,False,2021-11-16 01:11:42.155025
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,"['Graminor_2020_Trapz', 'Masbasis_2020_Trapz']",['Staur_2020_Trapz'],"['spectral_indices_all', 'base_indices']","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.00118683
 0.         0.         0.         0.         0.         0.00121629
 0.         0.         0.00103454 0.32865139 0.         0.
 0.         0.         0.         0.         0.         0.
 0.05237851 0.         0.58087177 0.03466067]",80.534322,69.080543,0.149607,0.510978,False,2021-11-16 01:11:43.020367
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,"['Graminor_2020_Trapz', 'Masbasis_2020_Trapz']",['Staur_2020_Trapz'],"['spectral_indices_all', 'base_indices']",,259.434061,52.015622,-7.824933,0.722742,False,2021-11-16 01:11:44.448550
LinearRegression(),Trapezoid,['Staur_2019_Trapz'],"['Graminor_2019_Trapz', 'Masbasis_2019_Trapz']","['spectral_indices_all', 'base_indices']",,2666.332006,64.842111,-1517.889745,0.533879,False,2021-11-16 01:11:44.474480
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,['Staur_2019_Trapz'],"['Graminor_2019_Trapz', 'Masbasis_2019_Trapz']","['spectral_indices_all', 'base_indices']","[0.06040371 0.02707124 0.02477226 0.01784072 0.00877616 0.02058782
 0.1972425  0.00491008 0.00609195 0.23057573 0.01770762 0.01717536
 0.00462889 0.0046777  0.02220565 0.03405823 0.03472419 0.02981701
 0.00648511 0.03468397 0.01745474 0.0132625  0.0343203  0.02074351
 0.00668216 0.00527702 0.00700388 0.01246759 0.01351453 0.00605182
 0.01706004 0.01230847 0.01428012 0.01513743]",119.208553,25.830571,-2.036076,0.926031,False,2021-11-16 01:11:46.208704
GradientBoostingRegressor(random_state=1),Trapezoid,['Staur_2019_Trapz'],"['Graminor_2019_Trapz', 'Masbasis_2019_Trapz']","['spectral_indices_all', 'base_indices']","[5.84392306e-02 1.50991358e-02 2.17528951e-02 1.57474573e-02
 1.14348135e-02 1.57347743e-02 1.93609620e-01 1.19867134e-03
 1.39228325e-03 3.25929143e-01 1.56360880e-02 1.19513400e-02
 2.28171676e-05 8.54248257e-04 2.11613798e-02 2.25269351e-02
 2.27439693e-02 1.65526155e-02 2.58899236e-03 3.92390114e-02
 9.54602312e-03 4.67171856e-03 6.23826638e-02 1.95739374e-02
 8.48096729e-03 6.03669501e-04 1.23143740e-03 9.17929484e-03
 4.60462047e-03 1.05692610e-02 1.98783290e-02 2.52031951e-03
 2.21559371e-02 1.09863998e-02]",116.391604,48.850501,-1.894284,0.735441,False,2021-11-16 01:11:47.946613
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,['Staur_2019_Trapz'],"['Graminor_2019_Trapz', 'Masbasis_2019_Trapz']","['spectral_indices_all', 'base_indices']","[0.         0.         0.00090748 0.         0.         0.
 0.46621381 0.         0.         0.49159944 0.         0.
 0.         0.         0.         0.02046505 0.         0.0011806
 0.00143686 0.         0.         0.00956669 0.00444711 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00192396 0.002259  ]",103.699037,74.085757,-1.297456,0.391510,False,2021-11-16 01:11:48.789029
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,['Staur_2019_Trapz'],"['Graminor_2019_Trapz', 'Masbasis_2019_Trapz']","['spectral_indices_all', 'base_indices']",,248.195961,65.964039,-12.160949,0.517610,False,2021-11-16 01:11:50.265198
